stock,horizon,model,bootstrap,bias2,var,noise,mse,bias_share,var_share,noise_share
7cc3c1fd9452435c83518f3c7c5b74a8,5,har,stationary,2.2556602158323514e-07,8.159657789167608e-11,0.0,2.2564598622956902e-07,0.9996456190173375,0.0003616132476146103,0.0
7cc3c1fd9452435c83518f3c7c5b74a8,10,har,stationary,6.254195363466153e-07,1.05119362594496e-09,0.0,6.264497061000415e-07,0.9983555427620208,0.001678017589774539,0.0
7cc3c1fd9452435c83518f3c7c5b74a8,60,har,stationary,1.0759524378596668e-07,4.1141727415210606e-11,0.0,1.076355626788335e-07,0.9996254129038455,0.0003822317307707178,0.0
8037e3f4a763480a83b9bb0b1def9ce3,1,har,stationary,2.805240284522132e-06,7.661973661815698e-10,0.0,2.80599115794099e-06,0.9997324034978753,0.0002730576552293195,0.0
8037e3f4a763480a83b9bb0b1def9ce3,5,har,stationary,3.448385536742094e-06,1.0651216280940573e-09,0.0,3.449429355937625e-06,0.999697393659118,0.0003087819804921141,0.0
8037e3f4a763480a83b9bb0b1def9ce3,10,har,stationary,7.636594896871232e-06,9.107323766536439e-09,0.0,7.645520074162437e-06,0.9988326265310103,0.001191197417336471,0.0
8037e3f4a763480a83b9bb0b1def9ce3,60,har,stationary,1.281731018594024e-06,3.119169384990409e-10,0.0,1.282036697193754e-06,0.999761567979763,0.00024329797983302262,0.0
8870109f748e4ff4b9044e0debe8a54c,1,har,stationary,1.02987326284672e-06,1.6808714355778068e-10,0.0,1.0300379882474067e-06,0.999840078324716,0.0001631853829427964,0.0
8870109f748e4ff4b9044e0debe8a54c,5,har,stationary,9.938750535727213e-07,2.667645084332621e-10,0.0,9.94136482790986e-07,0.9997370288458475,0.0002683379124004531,0.0
8870109f748e4ff4b9044e0debe8a54c,10,har,stationary,2.069263183199949e-06,7.740434935675682e-10,0.0,2.0700217458236456e-06,0.9996335484758907,0.0003739301266420186,0.0
8870109f748e4ff4b9044e0debe8a54c,60,har,stationary,1.9139230487327582e-07,3.8768334313596203e-11,0.0,1.9143029784090292e-07,0.9998015310634961,0.00020251932296431172,0.0
888f813404d8417ca8d6b8aebd5f2951,1,har,stationary,2.04308308088854e-06,6.654966763692952e-10,0.0,2.0437352676313815e-06,0.9996808849202875,0.0003256276323599303,0.0
888f813404d8417ca8d6b8aebd5f2951,5,har,stationary,1.4952743645852418e-06,7.889726747465853e-10,0.0,1.4960475578064935e-06,0.9994831760412849,0.0005273713864440097,0.0
888f813404d8417ca8d6b8aebd5f2951,10,har,stationary,6.828845882133253e-06,1.364218806046503e-08,0.0,6.842215226432507e-06,0.9980460503131199,0.001993826211102393,0.0
888f813404d8417ca8d6b8aebd5f2951,60,har,stationary,2.9814348792961002e-06,3.934002199594173e-10,0.0,2.981820411511657e-06,0.9998707057560984,0.00013193290194159614,0.0
8c298c007a0a4e078dd4efd4addb3057,1,har,stationary,1.6213574058583337e-06,4.3721046553929403e-10,0.0,1.6217858721145623e-06,0.9997358059016324,0.0002695858146607468,0.0
8c298c007a0a4e078dd4efd4addb3057,5,har,stationary,1.7118635467029223e-06,6.342774631407498e-10,0.0,1.7124851386168e-06,0.9996370234696578,0.0003703842146350334,0.0
8c298c007a0a4e078dd4efd4addb3057,10,har,stationary,4.298133743482582e-06,1.2675495185443074e-08,0.0,4.310555728764316e-06,0.9971182404164637,0.002940571003608551,0.0
8c298c007a0a4e078dd4efd4addb3057,60,har,stationary,1.923465637299577e-06,3.6107601998502996e-10,0.0,1.9238194917991622e-06,0.9998160666834421,0.00018768705771213,0.0
8d772f1265d64c06add811d2ae912c7e,1,har,stationary,1.125966623744124e-06,2.821288569320162e-10,0.0,1.1262431100239173e-06,0.9997545056859106,0.00025050440213216917,0.0
8d772f1265d64c06add811d2ae912c7e,5,har,stationary,1.2250331345361315e-06,5.476537684207578e-10,0.0,1.2255698352291835e-06,0.9995620806928952,0.00044685643582141995,0.0
8d772f1265d64c06add811d2ae912c7e,10,har,stationary,2.6010783751556567e-06,1.4346847523454823e-09,0.0,2.602484366212955e-06,0.9994597504309529,0.0005512750704563063,0.0
8d772f1265d64c06add811d2ae912c7e,60,har,stationary,3.087121260283203e-07,6.576791149164127e-11,0.0,3.0877657858158194e-07,0.9997912647599189,0.000212995142940431,0.0
8df3e07ae2b74ad19fd98d4b9acfcbf2,1,har,stationary,1.9115971197566036e-06,2.8737443727588366e-10,0.0,1.911878746705134e-06,0.9998526962292899,0.00015030997011245348,0.0
8df3e07ae2b74ad19fd98d4b9acfcbf2,5,har,stationary,1.898533959069465e-06,4.615447543377885e-10,0.0,1.8989862729287154e-06,0.9997618129916479,0.0002430479677064596,0.0
8df3e07ae2b74ad19fd98d4b9acfcbf2,10,har,stationary,4.007114082425881e-06,1.58381347987311e-09,0.0,4.0086662196361554e-06,0.9996128045775745,0.000395097369822141,0.0
8df3e07ae2b74ad19fd98d4b9acfcbf2,60,har,stationary,5.41163833049568e-07,9.668961914434287e-11,0.0,5.412585888763296e-07,0.9998249342759469,0.00017863849393147488,0.0
8e3d48a3b163471eb121216a37c6de62,1,har,stationary,1.6942939442393428e-06,3.669300638419804e-10,0.0,1.694653535701908e-06,0.9997878082717266,0.00021652217170750585,0.0
8e3d48a3b163471eb121216a37c6de62,5,har,stationary,1.4547734298759918e-06,3.765364062992306e-10,0.0,1.4551424355541649e-06,0.9997464126746929,0.00025876257684412417,0.0
8e3d48a3b163471eb121216a37c6de62,10,har,stationary,4.0011086747709385e-06,2.8146984778466144e-09,0.0,4.003867079279228e-06,0.999311064914576,0.0007029949851265576,0.0
8e3d48a3b163471eb121216a37c6de62,60,har,stationary,9.956360202279665e-07,9.170059026897579e-11,0.0,9.957258868064304e-07,0.999909747672874,9.209421135277006e-05,0.0
8ee1f2bb5bed4bffb273db8b743f0ee7,1,har,stationary,9.430443715043572e-07,2.4642990317494275e-10,0.0,9.432858728094686e-07,0.9997439786685324,0.0002612462565997937,0.0
8ee1f2bb5bed4bffb273db8b743f0ee7,5,har,stationary,1.0066629842368853e-06,2.8881226926903015e-10,0.0,1.006946020260769e-06,0.9997189163885762,0.00028682001165686755,0.0
8ee1f2bb5bed4bffb273db8b743f0ee7,10,har,stationary,2.003012337660793e-06,1.547045335174283e-09,0.0,2.0045284420892642e-06,0.9992436603060165,0.0007717751979422356,0.0
8ee1f2bb5bed4bffb273db8b743f0ee7,60,har,stationary,2.397574124414686e-07,8.312691488353252e-11,0.0,2.398388768180546e-07,0.9996603370660054,0.0003465948306061901,0.0
917a91c91ce04f62939b8710660ebb3b,1,har,stationary,2.327166809178739e-06,1.0098720585386424e-09,0.0,2.3281564837961066e-06,0.9995749106109251,0.00043376468272958413,0.0
917a91c91ce04f62939b8710660ebb3b,5,har,stationary,2.4386344356790146e-06,2.782891161635903e-09,0.0,2.4413616690174186e-06,0.9988829048260179,0.00113989303467517,0.0
917a91c91ce04f62939b8710660ebb3b,10,har,stationary,4.882267054888138e-06,6.351781368368712e-09,0.0,4.8884918006291386e-06,0.9987266531284353,0.0012993335424130712,0.0
917a91c91ce04f62939b8710660ebb3b,60,har,stationary,4.0142169296788295e-07,3.690920106370552e-10,0.0,4.017834031383072e-07,0.999099738397358,0.0009186342884103688,0.0
927eb8a18153489b9f222d748b121473,1,har,stationary,1.4405595637709425e-06,2.4931173165418275e-10,0.0,1.4408038892679636e-06,0.9998304241827489,0.00017303654821535205,0.0
927eb8a18153489b9f222d748b121473,5,har,stationary,1.2796919342341195e-06,3.3411698104154464e-10,0.0,1.28001936887554e-06,0.9997441955572062,0.00026102494162651363,0.0
927eb8a18153489b9f222d748b121473,10,har,stationary,3.1067529152160184e-06,1.1204045300056332e-09,0.0,3.107850911655424e-06,0.9996467023449266,0.000360507811299365,0.0
927eb8a18153489b9f222d748b121473,60,har,stationary,3.2736852609864424e-07,6.056652102507474e-11,0.0,3.2742788128924873e-07,0.9998187228577763,0.00018497667573877277,0.0
935a65e6f4fc4e5990d086d6f6b4a932,1,har,stationary,6.632043129166374e-07,1.9523886285492057e-10,0.0,6.633956470022353e-07,0.9997115837487591,0.00029430229718444733,0.0
935a65e6f4fc4e5990d086d6f6b4a932,5,har,stationary,5.448569890759837e-07,2.2290295257157973e-10,0.0,5.450754339695039e-07,0.9995992391513056,0.0004089396415250129,0.0
935a65e6f4fc4e5990d086d6f6b4a932,10,har,stationary,1.3181106589348218e-06,2.0121164692982217e-09,0.0,1.3200825330747334e-06,0.9985062493514563,0.00152423535565735,0.0
935a65e6f4fc4e5990d086d6f6b4a932,60,har,stationary,2.1115162375175777e-07,7.341687128609817e-11,0.0,2.1122357228561834e-07,0.9996593726112951,0.00034757896806528416,0.0
941cf9679a80466893da714884f5c4b0,1,har,stationary,4.106784476829981e-06,1.0265746258154317e-09,0.0,4.10779051996328e-06,0.9997550889880071,0.0002499091959111412,0.0
941cf9679a80466893da714884f5c4b0,5,har,stationary,4.5851677188469615e-06,9.283663137256534e-10,0.0,4.586077517834411e-06,0.9998016171807146,0.00020243144825079988,0.0
941cf9679a80466893da714884f5c4b0,10,har,stationary,8.901789458515287e-06,4.118765148824306e-09,0.0,8.905825848361133e-06,0.9995467697308961,0.00046247986643285294,0.0
941cf9679a80466893da714884f5c4b0,60,har,stationary,6.506068681856956e-07,1.7207808222508299e-10,0.0,6.507755047062757e-07,0.9997408683649575,0.00026442003575833663,0.0
96cd7e2d2ea74a62bd8b6d739fce17ca,1,har,stationary,1.2657570486957773e-06,2.5405305120889883e-10,0.0,1.266006020685962e-06,0.9998033405954501,0.00020067286178563736,0.0
96cd7e2d2ea74a62bd8b6d739fce17ca,5,har,stationary,1.2806641558211533e-06,5.493583522185143e-10,0.0,1.2812025270063278e-06,0.9995797922858984,0.0004287833817360251,0.0
96cd7e2d2ea74a62bd8b6d739fce17ca,10,har,stationary,3.0463569847111574e-06,4.90117879809315e-09,0.0,3.0511601399332893e-06,0.9984257937958521,0.0016063328613752502,0.0
96cd7e2d2ea74a62bd8b6d739fce17ca,60,har,stationary,5.72590159588796e-07,1.216982859973533e-10,0.0,5.727094239090736e-07,0.9997917542207294,0.0002124956931329888,0.0
98d3ff55665c4405af0688fae832e5e7,1,har,stationary,9.94705111490587e-07,2.0982006746856607e-10,0.0,9.949107351567063e-07,0.9997933245075632,0.00021089335962941213,0.0
98d3ff55665c4405af0688fae832e5e7,5,har,stationary,7.190114531182864e-07,2.439607029590408e-10,0.0,7.19250534607186e-07,0.9996675963695596,0.0003391873780007385,0.0
98d3ff55665c4405af0688fae832e5e7,10,har,stationary,2.0686040937254087e-06,1.5787141480164375e-09,0.0,2.0701512335904642e-06,0.9992526440387777,0.000762608123696509,0.0
98d3ff55665c4405af0688fae832e5e7,60,har,stationary,2.356420277831338e-07,5.779286204725083e-11,0.0,2.356986647879396e-07,0.9997597058733584,0.00024519808841194597,0.0
9e3f7f7b452a49e591da6115c17246af,1,har,stationary,8.230718633873333e-07,2.5622276280762653e-10,0.0,8.233229616948847e-07,0.9996950184566279,0.0003112056565022416,0.0
9e3f7f7b452a49e591da6115c17246af,5,har,stationary,9.63286585858505e-07,3.595194406381895e-10,0.0,9.636389149103306e-07,0.9996343764802625,0.0003730852242218174,0.0
9e3f7f7b452a49e591da6115c17246af,10,har,stationary,1.989281468000854e-06,2.1222153217906483e-09,0.0,1.9913612390162086e-06,0.9989556033457887,0.0010657108716443057,0.0
9e3f7f7b452a49e591da6115c17246af,60,har,stationary,2.6975566569766054e-07,1.1596155832069029e-10,0.0,2.698693080248148e-07,0.999578898660296,0.00042969524459605273,0.0
a05080679e8647978809f25206219ae5,1,har,stationary,3.0183632461512742e-06,9.91922312097271e-10,0.0,3.0193353300171296e-06,0.9996780470667861,0.0003285234012386572,0.0
a05080679e8647978809f25206219ae5,5,har,stationary,3.749421185286332e-06,3.867782504714606e-09,0.0,3.753211612140952e-06,0.998990084427332,0.0010305260945594002,0.0
a05080679e8647978809f25206219ae5,10,har,stationary,9.127545730877915e-06,1.6974066222463176e-08,0.0,9.144180315775927e-06,0.9981808555470725,0.0018562698499261655,0.0
a05080679e8647978809f25206219ae5,60,har,stationary,2.9496558274299538e-06,9.73709822309967e-10,0.0,2.950610063055819e-06,0.9996765971763558,0.00033000288126908167,0.0
a12f69f3bf7e4deaa8fe7e2c9357bc41,1,har,stationary,1.6552651619276137e-06,5.119306278566353e-10,0.0,1.6557668539429135e-06,0.9996970032259644,0.0003091803816688103,0.0
a12f69f3bf7e4deaa8fe7e2c9357bc41,5,har,stationary,1.3416115924157226e-06,5.242678101224019e-10,0.0,1.3421253748696421e-06,0.9996171874375228,0.0003906250637525745,0.0
a12f69f3bf7e4deaa8fe7e2c9357bc41,10,har,stationary,3.989447753277486e-06,7.112607065581506e-09,0.0,3.996418108201755e-06,0.9982558494292766,0.001779745480330116,0.0
a12f69f3bf7e4deaa8fe7e2c9357bc41,60,har,stationary,1.1068589501436812e-06,2.700957007956709e-10,0.0,1.107123643930461e-06,0.9997609175919682,0.00024396164084870335,0.0
a2e2aa41640f4986bebc1b95bd29966f,1,har,stationary,2.7754365560916373e-06,5.217456974925e-10,0.0,2.77594786687518e-06,0.9998158067773375,0.00018795226802289228,0.0
a2e2aa41640f4986bebc1b95bd29966f,5,har,stationary,3.130077276100499e-06,1.4309594926915338e-09,0.0,3.131479616403336e-06,0.9995521796484028,0.0004569595424462841,0.0
a2e2aa41640f4986bebc1b95bd29966f,10,har,stationary,9.045840533664487e-06,1.4278419426435323e-08,0.0,9.059833384702393e-06,0.9984555068019758,0.0015760134673717685,0.0
a2e2aa41640f4986bebc1b95bd29966f,60,har,stationary,2.05285227201162e-06,5.085066799498926e-10,0.0,2.0533506085579716e-06,0.9997573056718737,0.0002476472735978621,0.0
a3f2c4430e1f4a3fb5837af2d970825d,1,har,stationary,3.769279237713381e-07,2.2538526887247867e-10,0.0,3.771488013348332e-07,0.9994143490242755,0.000597603036453459,0.0
a3f2c4430e1f4a3fb5837af2d970825d,5,har,stationary,3.1884190421522783e-07,3.114725310669685e-10,0.0,3.191471472956734e-07,0.9990435663203256,0.0009759527343617621,0.0
a3f2c4430e1f4a3fb5837af2d970825d,10,har,stationary,9.071100920645245e-07,6.5241877896520596e-09,0.0,9.135037960983833e-07,0.9930009004219067,0.0071419383449933815,0.0
a3f2c4430e1f4a3fb5837af2d970825d,60,har,stationary,1.3806684995704813e-06,4.0069300273156975e-10,0.0,1.381061178713158e-06,0.9997156685389981,0.00029013414387980016,0.0
a55d7f7c8ff5406c9ba9e4b0f8af0ada,1,har,stationary,3.915064436831307e-07,7.36956749834852e-11,0.0,3.9157866544461457e-07,0.9998155625730991,0.00018820145602112438,0.0
a55d7f7c8ff5406c9ba9e4b0f8af0ada,5,har,stationary,3.273443824914798e-07,7.725442257243513e-11,0.0,3.2742009182560075e-07,0.9997687700418785,0.00023594893685872047,0.0
a55d7f7c8ff5406c9ba9e4b0f8af0ada,10,har,stationary,7.933291048932602e-07,4.342170621882037e-10,0.0,7.937546376142045e-07,0.9994638989168955,0.0005470419215355186,0.0
a55d7f7c8ff5406c9ba9e4b0f8af0ada,60,har,stationary,1.2559676509070469e-07,2.388038107598483e-11,0.0,1.256201678641591e-07,0.9998137021001299,0.00019009989782698084,0.0
a5fd25253e3f43db884fe1e6fc2a06c3,1,har,stationary,9.432143806922226e-07,3.0110831281152396e-10,0.0,9.435094668387781e-07,0.9996872462260034,0.0003191365040781046,0.0
a5fd25253e3f43db884fe1e6fc2a06c3,5,har,stationary,9.653859462051168e-07,5.450942259284479e-10,0.0,9.659201385465265e-07,0.9994469601366697,0.0005643263911534978,0.0
a5fd25253e3f43db884fe1e6fc2a06c3,10,har,stationary,1.8231877869150922e-06,2.9381370795116257e-09,0.0,1.8260671612530138e-06,0.998423182674209,0.0016089972712151122,0.0
a5fd25253e3f43db884fe1e6fc2a06c3,60,har,stationary,1.5590487648673104e-07,1.6303876702703426e-10,0.0,1.560646544784178e-07,0.9989762064176495,0.0010446873289273895,0.0
a8c6fe433ef84012b38e96af9014ba2c,1,har,stationary,5.22421253249371e-06,1.0490726329414928e-09,0.0,5.2252406236739935e-06,0.9998032451987713,0.00020077020533532184,0.0
a8c6fe433ef84012b38e96af9014ba2c,5,har,stationary,3.959874829351622e-06,1.088852445852332e-09,0.0,3.960941904748556e-06,0.99973060059385,0.0002748973532146398,0.0
a8c6fe433ef84012b38e96af9014ba2c,10,har,stationary,8.342841465237196e-06,6.116835245497632e-09,0.0,8.348835963777783e-06,0.9992819958894156,0.0007326572556984113,0.0
a8c6fe433ef84012b38e96af9014ba2c,60,har,stationary,8.141465370111961e-07,2.8428665459887277e-10,0.0,8.144251379327029e-07,0.9996579170895755,0.00034906419431071607,0.0
ae35d2b5825d4f1c9b52f462862eae04,1,har,stationary,1.3640452206600709e-06,2.0310224337968416e-10,0.0,1.3642442608585825e-06,0.9998541022277152,0.00014887527784200643,0.0
ae35d2b5825d4f1c9b52f462862eae04,5,har,stationary,1.6387916296666614e-06,8.19332313791978e-10,0.0,1.639594575334178e-06,0.9995102779189465,0.0004997164092379262,0.0
ae35d2b5825d4f1c9b52f462862eae04,10,har,stationary,2.9499620101745555e-06,2.5330130841454336e-09,0.0,2.952444362997018e-06,0.999159221134334,0.0008579376180265016,0.0
ae35d2b5825d4f1c9b52f462862eae04,60,har,stationary,3.3382793775930437e-07,1.4414943213803902e-10,0.0,3.339692042027996e-07,0.9995770075751972,0.00043162492326839113,0.0
af90f42692874cefaa07e585d739bc7b,1,har,stationary,1.3431333472995935e-06,2.5667317165264577e-10,0.0,1.3433848870078129e-06,0.9998127567827716,0.00019106450737610019,0.0
af90f42692874cefaa07e585d739bc7b,5,har,stationary,1.2846613053184546e-06,4.5417919766930947e-10,0.0,1.2851064009321705e-06,0.9996536507690001,0.00035341758265297255,0.0
af90f42692874cefaa07e585d739bc7b,10,har,stationary,2.3288432548841987e-06,3.197571271996506e-09,0.0,2.3319768747307553e-06,0.9986562388844793,0.0013711848117557727,0.0
af90f42692874cefaa07e585d739bc7b,60,har,stationary,4.795650540254808e-07,1.5379618515557415e-10,0.0,4.797157742869328e-07,0.9996858134138363,0.00032059855731069603,0.0
b077ddd5f9304972b0595a31899d4f8a,1,har,stationary,4.998747036531502e-07,2.1971592608041796e-10,0.0,5.00090025260709e-07,0.9995694343084596,0.0004393527464697476,0.0
b077ddd5f9304972b0595a31899d4f8a,5,har,stationary,4.313844050538794e-07,3.146609858497002e-10,0.0,4.3169277282001214e-07,0.9992856777190909,0.0007289002866417998,0.0
b077ddd5f9304972b0595a31899d4f8a,10,har,stationary,9.202343408676896e-07,1.0165231353694223e-09,0.0,9.212305335403514e-07,0.9989186282516783,0.0011034405595121287,0.0
b077ddd5f9304972b0595a31899d4f8a,60,har,stationary,1.0698357196902744e-07,3.993051257142324e-11,0.0,1.0702270387134738e-07,0.9996343588705534,0.00037310319331329865,0.0
b0e92dc583a544a08308d8c4e1df52af,1,har,stationary,6.756122770140071e-07,2.6135837685075284e-10,0.0,6.758684082233207e-07,0.9996210339080844,0.0003867000937916227,0.0
b0e92dc583a544a08308d8c4e1df52af,5,har,stationary,5.439838222197262e-07,2.1094488515108298e-10,0.0,5.441905482071742e-07,0.9996201220544365,0.0003876305566975337,0.0
b0e92dc583a544a08308d8c4e1df52af,10,har,stationary,1.5508652935424325e-06,1.6377782935444492e-09,0.0,1.5524703162701062e-06,0.9989661491682947,0.0010549498282706622,0.0
b0e92dc583a544a08308d8c4e1df52af,60,har,stationary,2.6503585609687833e-07,7.330605402979325e-11,0.0,2.6510769602982755e-07,0.9997290160413105,0.0002765142435606453,0.0
b8615a9991bd4eada46a0483f9f9e3e6,1,har,stationary,1.2131551728747522e-06,2.608646441193923e-10,0.0,1.2134108202259892e-06,0.9997893150885292,0.00021498460354161676,0.0
b8615a9991bd4eada46a0483f9f9e3e6,5,har,stationary,1.1743159033874506e-06,2.1322652466906127e-10,0.0,1.1745248653816263e-06,0.9998220880627267,0.00018154279313599696,0.0
b8615a9991bd4eada46a0483f9f9e3e6,10,har,stationary,2.5985757751855696e-06,1.0977665891798485e-09,0.0,2.5996515864429663e-06,0.9995861709842169,0.0004222745059009593,0.0
b8615a9991bd4eada46a0483f9f9e3e6,60,har,stationary,3.41789665438834e-07,3.971653282294882e-11,0.0,3.4182858764100065e-07,0.9998861353216966,0.0001161884472478949,0.0
b8f39ee0b1eb4d3d8cda8e83c4f81c2b,1,har,stationary,1.373968592147004e-06,6.05518946643088e-10,0.0,1.3745620007147145e-06,0.9995682926143732,0.0004405177404353122,0.0
b8f39ee0b1eb4d3d8cda8e83c4f81c2b,5,har,stationary,1.2725122058097788e-06,5.87831550910681e-10,0.0,1.2730882807296712e-06,0.9995474980575877,0.00046173667593088285,0.0
b8f39ee0b1eb4d3d8cda8e83c4f81c2b,10,har,stationary,4.591925801778858e-06,7.536539036222777e-09,0.0,4.599311610034356e-06,0.9983941491941132,0.0016386232713130912,0.0
b8f39ee0b1eb4d3d8cda8e83c4f81c2b,60,har,stationary,1.5009348427087153e-06,2.1028097608525545e-10,0.0,1.501140918065279e-06,0.999862720845136,0.00014008077026923804,0.0
bb0efa57f511470e817880842e3e2afa,1,har,stationary,1.6055811753309263e-07,6.48935288793394e-11,0.0,1.6062171319139439e-07,0.9996040656207795,0.0004040146726738823,0.0
bb0efa57f511470e817880842e3e2afa,5,har,stationary,1.306527634252334e-07,6.978650326564187e-11,0.0,1.3072115419843367e-07,0.9994768193899477,0.0005338577653598936,0.0
bb0efa57f511470e817880842e3e2afa,10,har,stationary,2.470438351668059e-07,4.4929225597117784e-10,0.0,2.474841415776577e-07,0.9982208702018442,0.0018154385695464655,0.0
bb0efa57f511470e817880842e3e2afa,60,har,stationary,2.6711789207066455e-08,1.4788313620904974e-11,0.0,2.672628175441489e-08,0.9994577417284751,0.0005533247668640665,0.0
bbde7b09f5e743508840782fac034d10,1,har,stationary,5.181173056708734e-07,1.3857452723182652e-10,0.0,5.182531087075607e-07,0.999737960015279,0.00026738773951092917,0.0
bbde7b09f5e743508840782fac034d10,5,har,stationary,5.465904774217767e-07,2.308796309359943e-10,0.0,5.46816739460094e-07,0.9995862196198664,0.0004222248776874608,0.0
bbde7b09f5e743508840782fac034d10,10,har,stationary,1.2554568217731224e-06,1.7831435458746863e-09,0.0,1.2572043024480797e-06,0.9986100264916732,0.0014183403146190926,0.0
bbde7b09f5e743508840782fac034d10,60,har,stationary,2.740633672789376e-07,1.1782011107793838e-10,0.0,2.741788309877943e-07,0.9995788744578101,0.0004297199410088061,0.0
bcd636dbdd0b42bea8ad6a62a0d1fdf4,1,har,stationary,8.040156121810746e-07,1.1604223327271575e-10,0.0,8.041293335696819e-07,0.9998585782362863,0.00014430792215672865,0.0
bcd636dbdd0b42bea8ad6a62a0d1fdf4,5,har,stationary,8.272439150536161e-07,1.6342156611961663e-10,0.0,8.274040681884132e-07,0.9998064390290613,0.0001975111948354633,0.0
bcd636dbdd0b42bea8ad6a62a0d1fdf4,10,har,stationary,1.7125842992573936e-06,4.5620393547925737e-10,0.0,1.7130313791141637e-06,0.9997390124534664,0.0002663138229932296,0.0
bcd636dbdd0b42bea8ad6a62a0d1fdf4,60,har,stationary,9.795387353182482e-08,2.4443708914033733e-11,0.0,9.79778283665604e-08,0.9997555075966171,0.0002494820442700924,0.0
bdfeb97d57a149049aecb2250af2c82a,1,har,stationary,9.108002096369707e-07,2.0684855451546535e-10,0.0,9.11002921220396e-07,0.9997774852542144,0.0002270558630463745,0.0
bdfeb97d57a149049aecb2250af2c82a,5,har,stationary,6.61322293536132e-07,2.141625664731942e-10,0.0,6.615321728512756e-07,0.9996827375541859,0.0003237371896065618,0.0
bdfeb97d57a149049aecb2250af2c82a,10,har,stationary,1.8529166961604938e-06,2.079232270879702e-09,0.0,1.8549543437859558e-06,0.9989015106316292,0.0011209075187457152,0.0
bdfeb97d57a149049aecb2250af2c82a,60,har,stationary,2.804648414887124e-07,6.425286649600166e-11,0.0,2.805278092978786e-07,0.9997755380854262,0.00022904276997285045,0.0
c40d74d0331c465c9f3466df2abdd524,1,har,stationary,1.087684791877759e-06,2.6565441389699423e-10,0.0,1.0879451332033785e-06,0.9997607036258779,0.00024417997359369895,0.0
c40d74d0331c465c9f3466df2abdd524,5,har,stationary,1.2814777945299157e-06,3.4703851768216196e-10,0.0,1.2818178922772445e-06,0.999734675456336,0.0002707393302691557,0.0
c40d74d0331c465c9f3466df2abdd524,10,har,stationary,2.800108833878374e-06,2.044557594371197e-09,0.0,2.802112500320857e-06,0.9992849443260204,0.000729648646918025,0.0
c40d74d0331c465c9f3466df2abdd524,60,har,stationary,3.3960175020355726e-07,9.514736657933086e-11,0.0,3.396949946228052e-07,0.9997255054660092,0.00028009646325516743,0.0
c544fc443c6042ab9bb4ddec47179a3d,1,har,stationary,1.203151979766886e-06,3.025787921980191e-10,0.0,1.20344850698324e-06,0.9997536020738458,0.0002514264552594048,0.0
c544fc443c6042ab9bb4ddec47179a3d,5,har,stationary,1.1262127850191798e-06,6.144819671216162e-10,0.0,1.1268149773469588e-06,0.9994655801175124,0.0005453264107017726,0.0
c544fc443c6042ab9bb4ddec47179a3d,10,har,stationary,2.951818662494646e-06,3.2504017296059972e-09,0.0,2.9550040561896604e-06,0.9989220340701929,0.0010999652344969159,0.0
c544fc443c6042ab9bb4ddec47179a3d,60,har,stationary,5.359708148636221e-07,1.1412744970668995e-10,0.0,5.360826597643342e-07,0.9997913663151103,0.0002128915151944314,0.0
c6b5a2974aac4210a6803c5907baaa07,1,har,stationary,1.9960366611331412e-06,6.281278977321791e-10,0.0,1.9966522264729193e-06,0.9996917012729526,0.0003145905378032535,0.0
c6b5a2974aac4210a6803c5907baaa07,5,har,stationary,1.9602600859350435e-06,6.950476732933446e-10,0.0,1.960941232654871e-06,0.9996526429714034,0.0003544459475475134,0.0
c6b5a2974aac4210a6803c5907baaa07,10,har,stationary,5.271499609231251e-06,5.440195142587017e-09,0.0,5.276831000470987e-06,0.9989896604156433,0.0010309587595474345,0.0
c6b5a2974aac4210a6803c5907baaa07,60,har,stationary,1.1617044018738252e-06,2.6186617438480543e-10,0.0,1.1619610307247237e-06,0.9997791416027624,0.00022536571146579467,0.0
ca5a4d1f67024204ac7fd496a0b46ba3,1,har,stationary,2.5230710340019484e-07,1.2565938077052514e-10,0.0,2.5243024959334996e-07,0.9995121575431094,0.0004977984253985205,0.0
ca5a4d1f67024204ac7fd496a0b46ba3,5,har,stationary,1.9564181689176062e-07,1.0556652501455677e-10,0.0,1.9574527208627485e-07,0.9994714804939522,0.0005393056184163072,0.0
ca5a4d1f67024204ac7fd496a0b46ba3,10,har,stationary,4.849593221888062e-07,7.398184733064454e-10,0.0,4.856843442926466e-07,0.9985072154119023,0.001523249579691355,0.0
ca5a4d1f67024204ac7fd496a0b46ba3,60,har,stationary,1.1026250635742306e-07,2.291348314788004e-11,0.0,1.1028496157090794e-07,0.9997963891616316,0.00020776616160080692,0.0
caab969eb87b4f7abfdd18d606a22ed0,1,har,stationary,6.3457278776133e-07,2.7008104050566026e-10,0.0,6.348374671810257e-07,0.9995830753013508,0.000425433365968373,0.0
caab969eb87b4f7abfdd18d606a22ed0,5,har,stationary,5.953776080879055e-07,2.7800920476569704e-10,0.0,5.95650057108576e-07,0.9995426022084292,0.0004667324403781952,0.0
caab969eb87b4f7abfdd18d606a22ed0,10,har,stationary,1.16356284311006e-06,2.3285392605282432e-09,0.0,1.165844811585378e-06,0.9980426481701155,0.001997297785596156,0.0
caab969eb87b4f7abfdd18d606a22ed0,60,har,stationary,6.573134924114188e-07,7.822198103717863e-11,0.0,6.573901499528347e-07,0.9998833911012792,0.00011898867216490964,0.0
